cut_off,previous_year_cutoff,rank,branch,category,district,sports_quota,college_name,college_fees
155,147,5138,EEE,OC,Dindigul,No,Dindigul Engineering College - Dindigul,160000.0
144,143,7935,Chemical,OC,Nagapattinam,No,E.G.S. Pillay Engineering College - Nagapattinam,153000.0
143,151,8045,ECE,OC,Karur,No,V.S.B. Engineering College - Karur,175000.0
146,139,6870,Mechanical,SC,Chengalpattu,No,B.S. Abdur Rahman Crescent Institute - Vandalur,173000.0
130,130,10000,EIE,BC,Chennai,No,Sri Sairam Engineering College - Tambaram,220000.0
158,160,4536,IT,MBC,Tenkasi,No,Tenkasi Engineering College - Tenkasi,158000.0
154,161,6016,IT,SC,Perambalur,Yes,Perambalur College of Engineering - Perambalur,162000.0
136,140,8434,Biotech,MBC,Ranipet,No,C. Abdul Hakeem College of Engineering - Ranipet,151000.0
132,132,10000,IT,BC,Perambalur,No,Perambalur College of Engineering - Perambalur,159000.0
153,161,5583,Chemical,OC,Kallakurichi,No,Kallakurichi Engineering College - Kallakurichi,138000.0
163,161,4206,IT,BC,Sivagangai,No,Alagappa Chettiar College of Engineering - Karaikudi,178000.0
150,145,6891,Aerospace,MBC,Thiruvallur,No,Sri Muthukumaran Institute of Technology - Mangadu,196000.0
137,130,9076,EIE,OC,Dindigul,No,Dindigul Engineering College - Dindigul,153000.0
133,134,9033,Mechanical,BC,Chengalpattu,No,T.J.S. Engineering College - Peruvoyal,197000.0
135,138,9166,EEE,OC,Madurai,No,P.T.R. College of Engineering - Austinpatti,201000.0
146,147,7696,EEE,BC,Villupuram,Yes,St. Joseph's College of Engineering - Villupuram,164000.0
163,171,4399,ECE,SC,Coimbatore,No,Hindusthan College of Engineering - Peelamedu,218000.0
141,138,7950,EIE,ST,Kallakurichi,No,Anna University Regional Campus - Kallakurichi,146000.0
143,142,7167,ECE,BC,Villupuram,No,Mailam Engineering College - Mailam,166000.0
134,136,8932,Biotech,ST,Trichy,No,Saranathan College of Engineering - Panjappur,166000.0
150,152,6861,Chemical,MBC,Dindigul,No,Sethu Institute of Technology - Dindigul,141000.0
147,155,7504,Aerospace,ST,Virudhunagar,No,Virudhunagar Engineering College - Virudhunagar,173000.0
139,140,8731,Civil,BC,Coimbatore,No,Sree Narayana Guru College - K.G. Chavadi,168000.0
135,140,9217,Chemical,SC,Kancheepuram,No,P.B. College of Engineering - Irungattukottai,166000.0
158,166,4914,Mechanical,SC,Pudukkottai,No,Shanmuganathan Engineering College - Pudukkottai,143000.0
184,182,355,Aerospace,BC,Chennai,No,College of Engineering Guindy - Anna University,222000.0
130,135,10000,ECE,OC,Thiruvallur,No,Sri Venkateswara College of Engineering Technology - Thiruvallur,192000.0
138,133,8082,IT,BC,Salem,No,V.S.B. Engineering College - Karuppur,188000.0
150,144,6899,EEE,OC,Kancheepuram,No,Trichy Engineering College - Kanchipuram,204000.0
165,165,3166,CSE,MBC,Ramanathapuram,No,Sethu Institute of Technology - Ramanathapuram,167000.0
133,131,9196,CSE,BC,Thiruvarur,No,K.M. Engineering College - Thiruvarur,176000.0
154,149,5716,Civil,OC,Tenkasi,No,Tenkasi Engineering College - Tenkasi,137000.0
130,130,10000,Civil,SC,Tenkasi,No,Tenkasi Engineering College - Tenkasi,150000.0
133,134,9973,Chemical,BC,Kallakurichi,No,Kallakurichi Engineering College - Kallakurichi,156000.0
144,140,7494,Aerospace,MBC,Tirunelveli,Yes,Government College of Engineering Tirunelveli - Vannarpettai,63000.0
139,147,8434,ECE,BC,Thanjavur,No,Periyar Maniammai University - Vallam,173000.0
133,132,10000,Biotech,OC,Kallakurichi,No,Kallakurichi Engineering College - Kallakurichi,147000.0
157,161,5322,CSE,BC,Krishnagiri,Yes,Sri Krishna College of Technology - Hosur,175000.0
157,165,5112,Mechanical,BC,Pudukkottai,No,Pudukkottai Engineering College - Pudukkottai,158000.0
130,137,9708,Chemical,ST,Krishnagiri,No,T.J.S. Engineering College - Hosur,139000.0
156,162,5285,EEE,BC,Krishnagiri,No,Anna University Regional Campus - Krishnagiri,156000.0
148,144,6614,Biotech,MBC,Namakkal,No,K.S. Rangasamy College of Technology - Tiruchengode,165000.0
150,156,6900,IT,OC,Karur,No,Chettinad College of Engineering - Karur,160000.0
135,138,9500,EIE,OC,Salem,No,Sona College of Technology - Suramangalam,168000.0
147,140,6975,Biotech,MBC,Erode,No,Bannari Amman Institute of Technology - Sathyamangalam,157000.0
151,159,6665,EEE,MBC,Tirunelveli,No,Government College of Engineering Tirunelveli - Vannarpettai,57000.0
133,130,9904,Chemical,BC,Namakkal,Yes,Gnanamani College of Engineering - Namakkal,146000.0
166,172,3945,IT,BC,Villupuram,No,V.R.S. College of Engineering - Villupuram,170000.0
159,156,4567,Mechanical,OC,Virudhunagar,No,V.P.M.M. Engineering College - Virudhunagar,154000.0
156,151,4883,Biotech,BC,Coimbatore,No,Hindusthan College of Engineering - Peelamedu,216000.0
149,148,6566,Aerospace,MBC,Thiruvallur,No,Alpha College of Engineering - Thirumazhisai,216000.0
167,166,2980,Chemical,OC,Erode,No,Kongu Arts and Science College - Nanjanapuram,236000.0
146,154,7081,IT,OC,Nagapattinam,No,E.G.S. Pillay Engineering College - Nagapattinam,182000.0
154,155,6065,EEE,OC,Cuddalore,No,Christ College of Engineering - Puducherry,173000.0
134,142,8845,Biotech,OC,Cuddalore,No,Achariya College of Engineering - Villianur,142000.0
160,168,5005,Biotech,ST,Perambalur,Yes,Srinivasan Engineering College - Perambalur,158000.0
139,140,8029,EIE,MBC,Thanjavur,No,Shanmuganathan Engineering College - Pudukkottai Road,156000.0
191,183,1,IT,BC,Vellore,No,VIT University Vellore - Katpadi,404000.0
149,150,6136,Aerospace,OC,Ramanathapuram,No,Ramanathapuram Engineering College - Ramanathapuram,155000.0
135,142,9515,IT,BC,Kancheepuram,No,P.B. College of Engineering - Irungattukottai,209000.0
130,130,9636,Aerospace,SC,Karur,No,V.S.B. Engineering College - Karur,174000.0
145,141,6767,EEE,OC,Virudhunagar,No,P.S.R. Engineering College - Sivakasi,163000.0
130,130,9822,Biotech,BC,Ramanathapuram,Yes,Syed Ammal Engineering College - Ramanathapuram,155000.0
146,142,6639,IT,BC,Ramanathapuram,No,Ramanathapuram Engineering College - Ramanathapuram,172000.0
151,153,5994,EEE,MBC,Namakkal,No,K.S. Rangasamy College of Technology - Tiruchengode,163000.0
154,155,5397,EEE,MBC,Virudhunagar,No,S.Vellaichamy Nadar College - Virudhunagar,153000.0
152,147,5978,Civil,OC,Thanjavur,No,PRIST University - Vallam,151000.0
146,149,6853,Aerospace,BC,Namakkal,Yes,Selvam College of Technology - Namakkal,173000.0
141,136,8050,Aerospace,BC,Namakkal,No,Paavai Engineering College - Namakkal,159000.0
145,144,7068,EEE,MBC,Chennai,Yes,Saveetha Engineering College - Thandalam,217000.0
142,150,7968,Aerospace,OC,Virudhunagar,No,V.P.M.M. Engineering College - Virudhunagar,166000.0
149,153,6933,Aerospace,BC,Pudukkottai,No,M.A.M. College of Engineering - Pudukkottai,162000.0
130,138,9811,Civil,ST,Madurai,No,Velammal College of Engineering - Ambai Road,169000.0
130,134,10000,Chemical,MBC,Dindigul,No,Vickram College of Engineering - Dindigul,156000.0
149,151,6280,EEE,BC,Ramanathapuram,Yes,Syed Ammal Engineering College - Ramanathapuram,165000.0
147,145,6654,Chemical,OC,Perambalur,No,Perambalur College of Engineering - Perambalur,142000.0
130,135,9477,Biotech,OC,Thiruvallur,No,Sri Venkateswara College of Engineering Technology - Thiruvallur,172000.0
130,130,9731,Biotech,OC,Ranipet,No,Vels Institute of Technology - Ranipet,144000.0
183,179,565,EEE,BC,Madurai,No,Thiagarajar College of Engineering - Thiruparankundram,265000.0
144,152,7632,Chemical,MBC,Tirunelveli,No,S.Vellaichamy Nadar College - Thatchanallur,157000.0
137,132,9237,Mechanical,OC,Madurai,No,Velammal College of Engineering - Ambai Road,191000.0
153,154,6295,Civil,SC,Dindigul,No,PSNA College of Engineering - Dindigul,139000.0
164,170,4126,IT,OC,Ranipet,No,S.R.M. University - Ranipet,178000.0
133,130,9754,EIE,ST,Ranipet,No,Vels Institute of Technology - Ranipet,144000.0
130,133,10000,Civil,OC,Dharmapuri,No,Jayam College of Engineering - Dharmapuri,143000.0
148,153,6202,Biotech,BC,Ranipet,No,Ranipet Engineering College - Ranipet,148000.0
154,152,5536,IT,BC,Salem,No,Mahendra Engineering College - Mallasamudram,200000.0
157,164,4759,EEE,OC,Trichy,No,M.A.M. College of Engineering - Siruganur,184000.0
158,163,5257,ECE,MBC,Villupuram,Yes,St. Joseph's College of Engineering - Villupuram,171000.0
156,154,5193,CSE,ST,Villupuram,Yes,St. Joseph's College of Engineering - Villupuram,175000.0
154,153,5233,EEE,MBC,Ranipet,No,C. Abdul Hakeem College of Engineering - Ranipet,160000.0
164,170,4340,Mechanical,ST,Erode,No,Velaivani College of Engineering - Thindal,151000.0
146,141,6689,Biotech,MBC,Pudukkottai,No,Pudukkottai Engineering College - Pudukkottai,157000.0
158,156,4997,Civil,SC,Salem,No,V.S.B. Engineering College - Karuppur,145000.0
134,131,8970,Mechanical,OC,Perambalur,No,Roever Engineering College - Perambalur,158000.0
137,144,9209,Aerospace,BC,Ramanathapuram,No,Kamaraj College of Engineering - Ramanathapuram,172000.0
151,145,5694,EIE,BC,Thiruvallur,No,Sri Venkateswara College of Engineering Technology - Thiruvallur,196000.0
135,130,9587,Aerospace,SC,Madurai,No,R.V.S. College of Engineering - Dindigul Road,210000.0
143,144,7191,EIE,SC,Coimbatore,No,Sri Ramakrishna Engineering College - Vattamalaipalayam,206000.0
143,151,7331,Aerospace,MBC,Madurai,No,Raja College of Engineering - Usilampatti,193000.0
149,144,6066,Civil,BC,Chennai,No,Madras Institute of Technology - Anna University,185000.0
152,155,6314,EIE,OC,Thanjavur,No,Rajah Serfoji Government College - Thanjavur,55000.0
134,135,9085,Mechanical,BC,Perambalur,Yes,Srinivasan Engineering College - Perambalur,141000.0
152,160,6619,Biotech,OC,Krishnagiri,No,Alpha College of Engineering - Hosur,163000.0
154,149,5721,CSE,OC,Sivagangai,No,Sudharsan Engineering College - Sivagangai,174000.0
147,145,6464,EEE,SC,Coimbatore,No,Sri Ramakrishna Engineering College - Vattamalaipalayam,200000.0
148,148,6854,Chemical,OC,Thoothukkudi,No,Dr. Sivanthi Aditanar College of Engineering - Thoothukkudi,152000.0
161,155,3908,ECE,ST,Namakkal,No,Selvam College of Technology - Namakkal,168000.0
132,133,10000,ECE,OC,Nagapattinam,No,E.G.S. Pillay Engineering College - Nagapattinam,158000.0
146,142,6886,ECE,SC,Pudukkottai,No,Sudharsan Engineering College - Pudukkottai,156000.0
130,130,9921,Mechanical,BC,Trichy,No,M.I.E.T. Engineering College - Gundur,181000.0
137,132,9050,Aerospace,MBC,Kancheepuram,No,Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya - Enathur,191000.0
138,145,8086,ECE,OC,Vellore,No,Sakthi Engineering College - Thiruvalam,214000.0
132,133,10000,EEE,OC,Madurai,No,Vickram College of Engineering - Enathi,176000.0
145,140,6864,ECE,BC,Sivagangai,No,Alagappa Chettiar College of Engineering - Karaikudi,161000.0
158,156,5543,EEE,ST,Kallakurichi,No,S.K.P. Engineering College - Kallakurichi,158000.0
154,151,5334,Aerospace,SC,Kancheepuram,Yes,Pallavan College of Engineering - Kanchipuram,200000.0
150,155,6343,Mechanical,OC,Ranipet,No,S.R.M. University - Ranipet,152000.0
130,132,10000,Aerospace,OC,Thiruvarur,No,K.M. Engineering College - Thiruvarur,159000.0
133,130,10000,IT,BC,Cuddalore,Yes,Achariya College of Engineering - Villianur,171000.0
132,138,9770,EEE,ST,Nagapattinam,No,M.R.K. College of Engineering - Nagapattinam,166000.0
150,147,6089,Biotech,BC,Chennai,No,Jeppiaar Engineering College - Semmancheri,217000.0
159,165,4197,Aerospace,OC,Salem,No,Knowledge Institute of Technology - Kakapalayam,180000.0
138,143,8768,ECE,OC,Thiruvallur,No,Vel Tech High Tech Engineering College - Avadi,198000.0
140,138,7956,Aerospace,OC,Thanjavur,No,A.V.C. College of Engineering - Mayiladuthurai,183000.0
137,130,8158,Civil,OC,Villupuram,No,V.R.S. College of Engineering - Villupuram,149000.0
175,177,2464,Mechanical,SC,Salem,No,Kongu Engineering College - Perundurai,235000.0
147,148,6919,Mechanical,OC,Pudukkottai,No,M.A.M. College of Engineering - Pudukkottai,141000.0
140,146,8260,EEE,MBC,Nagapattinam,No,E.G.S. Pillay Engineering College - Nagapattinam,158000.0
130,137,9589,Mechanical,MBC,Krishnagiri,No,Sri Krishna College of Technology - Hosur,163000.0
130,130,10000,EEE,MBC,Vellore,No,Sakthi Engineering College - Thiruvalam,210000.0
160,165,4278,IT,BC,Madurai,No,KLN College of Engineering - Pottapalayam,211000.0
150,142,6482,Civil,MBC,Tirunelveli,No,Nellai College of Engineering - Marthandam,156000.0
137,140,8900,Civil,OC,Krishnagiri,No,Hosur Institute of Technology - Hosur,129000.0
165,157,3535,IT,BC,Kancheepuram,No,Arignar Anna College of Engineering - Kanchipuram,198000.0
130,131,9963,Aerospace,SC,Krishnagiri,No,Alpha College of Engineering - Hosur,170000.0
133,138,9283,IT,BC,Dindigul,No,Vickram College of Engineering - Dindigul,162000.0
166,164,3697,IT,MBC,Thanjavur,No,Rajah Serfoji Government College - Thanjavur,60000.0
153,149,6352,EIE,BC,Nagapattinam,No,A.V.C. College of Engineering - Nagapattinam,168000.0
151,153,6717,EIE,ST,Trichy,Yes,K.Ramakrishnan College of Engineering - Samayapuram,194000.0
163,167,4219,Mechanical,ST,Erode,No,Kongu Arts and Science College - Nanjanapuram,246000.0
141,144,8561,EEE,BC,Kanyakumari,No,Cape Institute of Technology - Levengipuram,176000.0
138,134,8236,EEE,OC,Kanyakumari,No,Narayanaguru College of Engineering - Manjalumoodu,169000.0
148,149,7061,CSE,SC,Erode,No,Erode Sengunthar Engineering College - Thudupathi,175000.0
130,130,10000,Civil,OC,Karur,No,Sengunthar Engineering College - Karur,138000.0
146,140,6718,Mechanical,BC,Thanjavur,No,Indra Ganesan College of Engineering - Manjakollai,163000.0
161,160,4599,CSE,OC,Thanjavur,Yes,Arasu Engineering College - Kumbakonam,193000.0
135,133,9218,ECE,SC,Coimbatore,No,Kumaraguru College of Technology - Chinnavedampatti,225000.0
139,141,8473,Civil,ST,Thoothukkudi,No,Infant Jesus College of Engineering - Thoothukkudi,148000.0
151,148,6421,CSE,MBC,Chengalpattu,No,Dhanalakshmi College of Engineering - Tambaram,217000.0
147,142,7473,CSE,OC,Pudukkottai,Yes,Arasu Engineering College - Pudukkottai,176000.0
167,161,3713,CSE,MBC,Theni,Yes,V.P.N. College of Engineering - Theni,166000.0
130,130,10000,Mechanical,BC,Trichy,No,Imayam College of Engineering - Kannanur,166000.0
130,135,9421,Biotech,OC,Dindigul,No,P.S.N.A. College of Engineering - Dindigul,158000.0
159,158,4382,Mechanical,MBC,Dindigul,No,P.S.N.A. College of Engineering - Dindigul,153000.0
151,143,6315,IT,MBC,Chengalpattu,No,Valliammai Engineering College - Kattankulathur,219000.0
130,135,9737,Civil,OC,Ramanathapuram,No,Syed Ammal Engineering College - Ramanathapuram,144000.0
150,149,5942,IT,BC,Thoothukkudi,No,Rani Anna Government College - Thoothukkudi,63000.0
151,146,6300,Chemical,BC,Thiruvarur,No,Thiruvarur Engineering College - Thiruvarur,137000.0
149,152,6762,ECE,OC,Dharmapuri,No,M.K. University College - Dharmapuri,171000.0
151,146,5722,CSE,OC,Karur,No,M.Kumarasamy College of Engineering - Karur,189000.0
168,162,3268,CSE,BC,Pudukkottai,No,Sudharsan Engineering College - Pudukkottai,170000.0
161,160,3963,IT,MBC,Madurai,No,R.V.S. College of Engineering - Dindigul Road,199000.0
146,138,7574,Civil,MBC,Coimbatore,No,Hindusthan College of Engineering - Peelamedu,183000.0
134,131,8922,Mechanical,MBC,Karur,No,Chettinad College of Engineering - Karur,150000.0
161,157,4569,Mechanical,OC,Tenkasi,No,Government College of Engineering - Tenkasi,51000.0
157,157,5333,IT,SC,Salem,No,Gnanamani College of Technology - Pachal,190000.0
134,139,9638,EEE,BC,Ranipet,No,Ranipet Engineering College - Ranipet,161000.0
139,145,7994,Civil,BC,Salem,No,Shree Venkateshwara College - Gobi,156000.0
146,153,6570,Biotech,OC,Thoothukkudi,No,Rani Anna Government College - Thoothukkudi,55000.0
130,137,9829,Biotech,SC,Perambalur,No,Roever Engineering College - Perambalur,145000.0
143,143,7111,ECE,OC,Namakkal,No,Vivekanandha College of Engineering - Tiruchengode,162000.0
137,142,8305,Biotech,SC,Pudukkottai,Yes,M.A.M. College of Engineering - Pudukkottai,162000.0
137,134,8747,IT,BC,Tenkasi,No,Ponjesly College of Engineering - Tenkasi,184000.0
138,140,8090,Biotech,ST,Thanjavur,No,PRIST University - Vallam,171000.0
151,147,6128,ECE,BC,Dindigul,No,P.S.N.A. College of Engineering - Dindigul,172000.0
165,165,4280,ECE,OC,Kallakurichi,No,Anna University Regional Campus - Kallakurichi,163000.0
151,146,6005,EIE,BC,Thanjavur,No,Shanmuganathan Engineering College - Pudukkottai Road,149000.0
154,146,5708,EEE,ST,Chengalpattu,No,B.S. Abdur Rahman Crescent Institute - Vandalur,196000.0
160,163,4649,CSE,OC,Karur,No,Chettinad College of Engineering - Karur,169000.0
137,135,8695,Mechanical,BC,Thiruvarur,No,Thiruvarur Engineering College - Thiruvarur,147000.0
154,154,5599,Civil,OC,Karur,No,Sengunthar Engineering College - Karur,140000.0
143,137,7270,CSE,MBC,Trichy,No,Saranathan College of Engineering - Panjappur,192000.0
134,141,9191,CSE,OC,Ramanathapuram,No,Sethu Institute of Technology - Ramanathapuram,175000.0
133,130,9788,Chemical,MBC,Pudukkottai,No,Pudukkottai Engineering College - Pudukkottai,157000.0
158,160,4375,IT,BC,Tirunelveli,No,St. Xavier's College of Engineering - Palayamkottai,173000.0
132,132,9662,Biotech,BC,Villupuram,No,Bharathiyar Institute of Engineering - Villupuram,153000.0
147,139,7243,IT,MBC,Tenkasi,Yes,Ponjesly College of Engineering - Tenkasi,165000.0
151,149,5634,Chemical,MBC,Karur,No,Karur College of Engineering - Karur,151000.0
150,152,6387,Mechanical,BC,Chennai,No,Hindustan Institute of Technology - Padur,215000.0
141,147,7732,ECE,MBC,Sivagangai,No,Alagappa Chettiar College of Engineering - Karaikudi,177000.0
136,130,9369,Aerospace,MBC,Tirunelveli,Yes,P.S.N.A. College of Engineering - Palayamkottai,180000.0
156,161,5674,ECE,BC,Coimbatore,No,Karpagam College of Engineering - Eachanari,209000.0
159,156,4240,Civil,MBC,Theni,No,Theni Kammavar Sangam College of Engineering - Theni,134000.0
144,146,7887,IT,ST,Ramanathapuram,No,Kamaraj College of Engineering - Ramanathapuram,159000.0
138,145,8752,IT,OC,Kallakurichi,No,S.K.P. Engineering College - Kallakurichi,167000.0
140,144,8256,EEE,OC,Ramanathapuram,No,Syed Ammal Engineering College - Ramanathapuram,169000.0
136,142,8890,Biotech,ST,Vellore,No,Pallavan College of Engineering - Kanchipuram,202000.0
146,141,6754,ECE,BC,Kallakurichi,No,S.K.P. Engineering College - Kallakurichi,174000.0
155,148,5554,EIE,MBC,Sivagangai,No,Alagappa Chettiar College of Engineering - Karaikudi,154000.0
173,167,1724,Mechanical,BC,Dharmapuri,No,Government College of Engineering - Dharmapuri,55000.0
152,147,6287,CSE,MBC,Dindigul,No,P.S.N.A. College of Engineering - Dindigul,165000.0
147,147,7448,Mechanical,MBC,Erode,No,K.S. Rangasamy College of Technology - Tiruchengode,166000.0
140,147,8680,Aerospace,BC,Namakkal,No,N.P.R. College of Engineering - Namakkal,172000.0
164,163,4004,Mechanical,OC,Thoothukkudi,No,Infant Jesus College of Engineering - Thoothukkudi,154000.0
152,157,6542,EIE,OC,Nagapattinam,No,E.G.S. Pillay Engineering College - Nagapattinam,153000.0
141,149,7470,Aerospace,BC,Kanyakumari,No,St. Mother Theresa College - Vellamadam,175000.0
133,141,9637,CSE,BC,Ranipet,No,S.R.M. University - Ranipet,161000.0
141,149,8285,Chemical,SC,Thiruvarur,No,Thiruvarur Engineering College - Thiruvarur,145000.0
159,167,5374,CSE,OC,Villupuram,No,St. Joseph's College of Engineering - Villupuram,174000.0
134,141,9027,EIE,MBC,Kallakurichi,No,S.K.P. Engineering College - Kallakurichi,146000.0
137,137,8536,ECE,SC,Chengalpattu,No,Dhanalakshmi College of Engineering - Tambaram,187000.0
130,130,9476,Chemical,OC,Kancheepuram,No,Sri Ramanujar Engineering College - Kolathur,186000.0
130,133,9616,Biotech,OC,Cuddalore,No,Bharathidasan Engineering College - Nallur,158000.0
160,164,4905,IT,MBC,Sivagangai,No,Alagappa Chettiar College of Engineering - Karaikudi,174000.0
144,139,6935,EEE,BC,Tenkasi,No,S.V. College of Engineering - Tenkasi,158000.0
